transaction_id,account_id,txn_type,amount,related_account_id,status,created_at
3692,429,TRANSFER,3567.17,832.0,COMPLETED,2023-09-05 18:54:40
3693,157,TRANSFER,3687.19,159.0,COMPLETED,2023-04-11 21:38:30
3694,255,REFUND,142.11,,COMPLETED,2023-01-03 12:35:27
3695,182,DEPOSIT,699.44,,COMPLETED,2023-07-08 08:14:51
3696,592,WITHDRAWAL,2792.5,,COMPLETED,2023-04-10 06:05:28
3697,130,DEPOSIT,3603.37,,COMPLETED,2024-09-15 19:36:12
3698,929,PAYMENT,1011.64,,COMPLETED,2024-01-06 08:48:13
3699,61,WITHDRAWAL,1199.7,,COMPLETED,2023-11-02 20:32:26
3700,990,DEPOSIT,3590.47,,COMPLETED,2024-02-05 13:53:24
3701,524,WITHDRAWAL,1080.46,,PENDING,2023-05-12 16:49:13
3702,123,TRANSFER,1160.01,921.0,COMPLETED,2024-08-03 13:48:13
3703,27,TRANSFER,4953.81,114.0,COMPLETED,2023-04-21 10:14:32
3704,977,TRANSFER,3724.37,560.0,COMPLETED,2023-11-27 09:44:48
3705,721,DEPOSIT,4727.21,,COMPLETED,2025-05-25 14:47:02
3706,630,DEPOSIT,4723.36,,COMPLETED,2023-12-06 08:05:40
3707,302,PAYMENT,1486.33,,COMPLETED,2024-04-09 21:41:34
3708,90,TRANSFER,1989.82,185.0,COMPLETED,2023-09-04 10:59:20
3709,962,PAYMENT,1878.38,,COMPLETED,2024-08-17 03:43:36
3710,17,WITHDRAWAL,1113.34,,COMPLETED,2025-02-07 13:11:24
3711,440,REFUND,211.75,,PENDING,2023-05-11 17:45:59
3712,468,WITHDRAWAL,2264.37,,COMPLETED,2023-12-15 17:35:38
3713,456,DEPOSIT,2000.31,,COMPLETED,2023-06-18 10:46:00
3714,676,WITHDRAWAL,1193.27,,COMPLETED,2024-08-19 14:35:19
3715,364,TRANSFER,3905.07,940.0,COMPLETED,2025-04-28 07:14:16
3716,779,DEPOSIT,4828.3,,COMPLETED,2023-08-06 12:29:38
3717,242,TRANSFER,3043.06,231.0,COMPLETED,2024-03-14 01:35:46
3718,673,WITHDRAWAL,45.44,,COMPLETED,2023-09-03 09:53:26
3719,449,DEPOSIT,989.38,,COMPLETED,2023-02-13 20:15:51
3720,458,DEPOSIT,4416.22,,COMPLETED,2023-01-03 17:44:46
3721,355,REFUND,131.58,,COMPLETED,2024-02-20 08:52:41
3722,790,DEPOSIT,4152.31,,COMPLETED,2023-02-25 00:26:40
3723,778,TRANSFER,1636.78,800.0,COMPLETED,2025-03-07 11:41:40
3724,806,WITHDRAWAL,1549.45,,COMPLETED,2023-02-23 09:28:23
3725,50,WITHDRAWAL,1489.12,,FAILED,2024-02-16 00:54:31
3726,814,TRANSFER,3712.53,485.0,COMPLETED,2023-09-17 00:13:25
3727,294,TRANSFER,4541.83,847.0,COMPLETED,2024-01-06 09:50:49
3728,713,TRANSFER,1932.32,269.0,COMPLETED,2025-02-28 15:37:00
3729,405,PAYMENT,1775.85,,COMPLETED,2023-05-07 01:34:00
3730,339,PAYMENT,1948.48,,COMPLETED,2023-09-08 06:40:15
3731,435,TRANSFER,1855.12,288.0,COMPLETED,2024-01-17 19:58:43
3732,316,PAYMENT,1899.23,,COMPLETED,2023-01-13 08:03:31
3733,817,DEPOSIT,439.49,,COMPLETED,2024-12-04 23:35:24
3734,794,WITHDRAWAL,1228.89,,COMPLETED,2024-04-19 12:21:14
3735,859,DEPOSIT,4324.66,,COMPLETED,2024-06-09 11:45:41
3736,463,PAYMENT,1131.79,,COMPLETED,2023-11-08 16:00:55
3737,396,PAYMENT,808.74,,COMPLETED,2024-07-31 05:57:08
3738,860,PAYMENT,543.82,,COMPLETED,2024-02-07 14:40:24
3739,752,WITHDRAWAL,614.12,,PENDING,2024-09-08 20:01:05
3740,519,WITHDRAWAL,1427.12,,COMPLETED,2023-09-04 22:50:14
3741,468,WITHDRAWAL,2189.84,,COMPLETED,2024-03-03 05:51:52
3742,455,REFUND,36.47,,COMPLETED,2023-12-16 23:21:09
3743,338,DEPOSIT,926.56,,COMPLETED,2023-05-24 18:29:42
3744,26,WITHDRAWAL,2726.61,,COMPLETED,2023-07-17 15:02:38
3745,733,PAYMENT,619.64,,COMPLETED,2025-03-21 16:57:35
3746,408,DEPOSIT,2025.55,,COMPLETED,2023-01-16 08:42:09
3747,942,PAYMENT,1155.68,,COMPLETED,2023-07-30 00:59:18
3748,531,DEPOSIT,4274.57,,COMPLETED,2024-03-11 08:50:55
3749,538,PAYMENT,559.61,,COMPLETED,2023-07-16 02:38:33
3750,929,TRANSFER,4937.13,323.0,COMPLETED,2025-04-29 20:52:26
3751,153,PAYMENT,578.97,,FAILED,2024-04-01 16:32:22
3752,322,TRANSFER,2938.43,302.0,COMPLETED,2025-04-16 20:13:31
3753,191,PAYMENT,1634.99,,COMPLETED,2023-04-09 09:39:49
3754,380,PAYMENT,434.85,,COMPLETED,2024-10-08 05:36:08
3755,537,TRANSFER,1139.05,923.0,COMPLETED,2024-04-12 17:41:42
3756,131,REFUND,341.93,,COMPLETED,2024-09-10 03:46:42
3757,633,TRANSFER,3667.81,590.0,PENDING,2023-09-01 13:02:51
3758,986,WITHDRAWAL,517.7,,PENDING,2024-08-12 19:57:00
3759,103,WITHDRAWAL,1655.97,,COMPLETED,2024-12-17 07:36:59
3760,661,DEPOSIT,824.27,,COMPLETED,2024-10-30 18:38:54
3761,782,DEPOSIT,4486.49,,COMPLETED,2023-01-19 04:31:18
3762,601,PAYMENT,526.93,,COMPLETED,2024-05-23 04:07:11
3763,772,PAYMENT,1001.13,,COMPLETED,2025-03-03 18:55:28
3764,239,TRANSFER,859.82,768.0,PENDING,2023-08-05 03:19:08
3765,803,DEPOSIT,2668.73,,COMPLETED,2023-09-11 09:37:04
3766,886,PAYMENT,452.9,,COMPLETED,2024-12-26 12:00:25
3767,537,DEPOSIT,2178.37,,COMPLETED,2024-11-09 22:22:29
3768,484,DEPOSIT,2366.75,,COMPLETED,2024-08-21 22:16:57
3769,84,TRANSFER,280.87,915.0,COMPLETED,2024-05-13 03:19:33
3770,426,PAYMENT,1629.21,,PENDING,2024-07-03 18:43:40
3771,85,DEPOSIT,4683.45,,COMPLETED,2024-12-16 21:34:51
3772,617,TRANSFER,275.87,31.0,PENDING,2024-04-19 19:23:06
3773,576,PAYMENT,364.58,,COMPLETED,2023-06-13 22:05:51
3774,371,DEPOSIT,2342.42,,COMPLETED,2024-03-21 08:16:37
3775,240,DEPOSIT,181.03,,COMPLETED,2024-04-18 09:09:39
3776,680,TRANSFER,660.92,265.0,COMPLETED,2023-05-14 14:10:00
3777,628,PAYMENT,1391.31,,COMPLETED,2023-01-18 12:50:02
3778,198,PAYMENT,404.93,,COMPLETED,2024-11-19 13:40:33
3779,737,WITHDRAWAL,2133.38,,COMPLETED,2024-11-20 15:20:21
3780,465,DEPOSIT,3618.19,,COMPLETED,2024-01-12 01:47:28
3781,226,TRANSFER,3174.28,578.0,COMPLETED,2023-11-02 19:14:04
3782,411,DEPOSIT,1898.97,,COMPLETED,2024-03-06 23:50:16
3783,784,TRANSFER,4552.25,181.0,COMPLETED,2023-06-17 21:14:40
3784,757,TRANSFER,4082.67,277.0,COMPLETED,2024-10-18 10:14:15
3785,232,PAYMENT,1210.75,,COMPLETED,2024-10-07 21:49:12
3786,346,WITHDRAWAL,1431.57,,COMPLETED,2024-01-16 15:56:45
3787,935,PAYMENT,1565.9,,COMPLETED,2024-09-15 15:21:47
3788,277,WITHDRAWAL,279.58,,COMPLETED,2023-09-01 15:49:52
3789,45,WITHDRAWAL,293.08,,COMPLETED,2023-06-28 17:19:55
3790,547,DEPOSIT,977.82,,COMPLETED,2023-12-27 03:36:42
3791,943,REFUND,383.42,,COMPLETED,2025-01-24 08:25:59
3792,245,WITHDRAWAL,314.04,,COMPLETED,2024-06-23 00:12:41
3793,189,WITHDRAWAL,1075.58,,COMPLETED,2024-05-20 08:43:45
3794,989,REFUND,115.02,,PENDING,2023-03-28 02:19:04
3795,805,TRANSFER,4811.45,839.0,COMPLETED,2024-02-27 18:45:31
3796,586,TRANSFER,4216.98,517.0,PENDING,2023-06-25 20:33:47
3797,913,DEPOSIT,4304.67,,COMPLETED,2023-08-08 09:59:12
3798,569,DEPOSIT,2240.95,,COMPLETED,2023-02-11 00:57:25
3799,178,DEPOSIT,4850.83,,COMPLETED,2023-10-29 04:31:33
3800,818,REFUND,75.11,,COMPLETED,2024-02-27 08:38:16
3801,847,WITHDRAWAL,1911.53,,COMPLETED,2023-08-05 02:03:28
3802,352,DEPOSIT,812.14,,COMPLETED,2023-10-26 18:03:40
3803,796,PAYMENT,1136.49,,COMPLETED,2023-07-23 21:49:49
3804,789,REFUND,317.51,,COMPLETED,2025-05-07 22:07:07
3805,876,REFUND,205.49,,COMPLETED,2023-01-15 17:20:24
3806,985,PAYMENT,1985.88,,COMPLETED,2023-03-10 08:04:22
3807,443,TRANSFER,4506.08,297.0,COMPLETED,2024-05-21 09:10:41
3808,752,PAYMENT,962.79,,COMPLETED,2023-05-03 17:57:22
3809,90,PAYMENT,238.33,,COMPLETED,2024-01-04 00:27:06
3810,472,TRANSFER,2484.29,132.0,COMPLETED,2023-02-09 07:31:31
3811,7,WITHDRAWAL,959.46,,COMPLETED,2024-02-23 12:09:00
3812,367,PAYMENT,1309.87,,COMPLETED,2024-04-24 08:13:31
3813,16,PAYMENT,152.76,,COMPLETED,2024-10-23 19:11:05
3814,213,WITHDRAWAL,190.85,,COMPLETED,2023-04-02 22:38:11
3815,788,WITHDRAWAL,1721.31,,COMPLETED,2025-06-05 20:06:46
3816,781,WITHDRAWAL,208.51,,COMPLETED,2024-05-06 12:24:27
3817,947,WITHDRAWAL,1097.37,,COMPLETED,2024-10-05 17:08:22
3818,96,PAYMENT,1874.2,,COMPLETED,2023-07-17 18:37:27
3819,440,DEPOSIT,4887.9,,COMPLETED,2023-07-12 05:20:00
3820,101,TRANSFER,4595.64,410.0,COMPLETED,2023-11-29 07:20:19
3821,329,DEPOSIT,4670.06,,COMPLETED,2023-02-02 19:23:15
3822,861,WITHDRAWAL,2954.6,,COMPLETED,2023-01-11 11:33:00
3823,535,WITHDRAWAL,1086.1,,COMPLETED,2024-06-10 09:35:30
3824,568,PAYMENT,1624.29,,COMPLETED,2023-04-18 18:26:47
3825,205,WITHDRAWAL,491.72,,COMPLETED,2023-09-09 05:57:20
3826,737,PAYMENT,997.3,,COMPLETED,2024-06-11 09:49:06
3827,786,DEPOSIT,1572.03,,PENDING,2024-02-08 01:17:32
3828,677,DEPOSIT,3596.44,,PENDING,2023-07-07 08:09:06
3829,735,WITHDRAWAL,1605.3,,COMPLETED,2023-11-02 08:52:13
3830,483,DEPOSIT,4776.71,,COMPLETED,2023-08-01 02:12:04
3831,97,DEPOSIT,2478.22,,COMPLETED,2023-04-17 10:13:32
3832,103,PAYMENT,1970.33,,COMPLETED,2024-12-22 15:39:41
3833,520,TRANSFER,3391.0,35.0,COMPLETED,2024-12-09 19:48:16
3834,406,TRANSFER,4820.98,635.0,COMPLETED,2024-04-26 01:18:21
3835,768,WITHDRAWAL,1070.2,,COMPLETED,2024-07-17 16:19:00
3836,255,PAYMENT,1373.03,,PENDING,2024-11-12 18:37:28
3837,828,TRANSFER,1054.93,716.0,COMPLETED,2023-02-09 13:50:36
3838,922,WITHDRAWAL,940.12,,COMPLETED,2024-09-09 08:11:05
3839,610,TRANSFER,3938.91,755.0,COMPLETED,2024-04-29 19:16:47
3840,285,DEPOSIT,276.12,,COMPLETED,2024-08-11 22:30:54
3841,92,WITHDRAWAL,90.09,,COMPLETED,2024-09-15 11:57:50
3842,968,WITHDRAWAL,2979.7,,COMPLETED,2023-01-06 16:41:32
3843,544,PAYMENT,575.34,,COMPLETED,2025-01-24 11:22:27
3844,65,DEPOSIT,2133.28,,COMPLETED,2025-01-02 02:10:29
3845,471,WITHDRAWAL,1643.37,,COMPLETED,2023-07-13 20:34:27
3846,591,WITHDRAWAL,1725.74,,COMPLETED,2024-01-04 23:32:26
3847,371,PAYMENT,187.16,,COMPLETED,2023-10-24 08:19:16
3848,458,PAYMENT,858.99,,FAILED,2023-03-21 11:37:25
3849,313,PAYMENT,75.72,,COMPLETED,2024-06-06 06:14:04
3850,421,WITHDRAWAL,677.36,,COMPLETED,2025-04-08 15:08:13
3851,697,TRANSFER,4876.5,670.0,COMPLETED,2023-09-06 19:00:53
3852,226,REFUND,223.48,,COMPLETED,2024-01-18 16:28:52
3853,752,TRANSFER,1822.56,674.0,COMPLETED,2023-11-09 16:00:37
3854,272,WITHDRAWAL,167.65,,COMPLETED,2023-11-16 18:46:14
3855,555,TRANSFER,937.27,418.0,COMPLETED,2024-02-10 07:27:33
3856,628,DEPOSIT,2096.95,,COMPLETED,2024-09-15 13:28:20
3857,360,DEPOSIT,437.9,,COMPLETED,2023-01-25 02:26:38
3858,348,PAYMENT,1245.32,,COMPLETED,2023-03-29 08:52:49
3859,675,PAYMENT,1227.33,,COMPLETED,2024-07-15 23:26:50
3860,339,WITHDRAWAL,1315.18,,COMPLETED,2023-01-20 03:21:20
3861,396,PAYMENT,1750.57,,PENDING,2023-09-04 15:08:47
3862,352,TRANSFER,1571.59,313.0,COMPLETED,2023-06-04 04:09:18
3863,949,PAYMENT,1227.85,,COMPLETED,2023-05-21 15:08:32
3864,716,TRANSFER,3777.26,297.0,COMPLETED,2024-10-22 18:39:44
3865,314,DEPOSIT,2281.91,,COMPLETED,2024-10-18 06:23:40
3866,327,PAYMENT,534.95,,COMPLETED,2023-06-25 11:41:19
3867,803,PAYMENT,1402.22,,COMPLETED,2023-07-07 07:51:40
3868,273,DEPOSIT,1674.53,,COMPLETED,2023-04-29 20:02:10
3869,718,TRANSFER,3631.55,266.0,FAILED,2024-02-17 22:13:42
3870,795,PAYMENT,1288.67,,COMPLETED,2024-08-15 20:21:50
3871,689,PAYMENT,546.52,,COMPLETED,2023-07-22 03:50:37
3872,131,REFUND,498.86,,COMPLETED,2023-05-01 12:36:41
3873,530,DEPOSIT,3471.8,,COMPLETED,2023-04-16 14:48:37
3874,570,PAYMENT,963.07,,COMPLETED,2025-03-28 08:50:08
3875,617,WITHDRAWAL,875.45,,COMPLETED,2023-07-02 22:20:03
3876,491,WITHDRAWAL,1428.4,,COMPLETED,2024-07-15 21:48:56
3877,930,DEPOSIT,1259.95,,COMPLETED,2025-02-27 15:05:51
3878,335,TRANSFER,4248.87,455.0,PENDING,2023-09-26 10:27:41
3879,181,TRANSFER,1156.06,71.0,COMPLETED,2024-09-07 08:04:53
3880,174,PAYMENT,1750.54,,COMPLETED,2023-05-18 22:05:58
3881,932,DEPOSIT,3682.5,,COMPLETED,2023-02-26 16:30:52
3882,468,PAYMENT,1062.24,,COMPLETED,2025-03-18 10:28:09
3883,232,WITHDRAWAL,1025.4,,COMPLETED,2024-02-29 11:05:27
3884,562,REFUND,279.91,,COMPLETED,2023-01-07 19:55:14
3885,967,DEPOSIT,2889.64,,COMPLETED,2023-12-02 14:00:52
3886,92,DEPOSIT,1834.46,,COMPLETED,2024-04-22 14:16:11
3887,315,TRANSFER,2012.92,270.0,COMPLETED,2024-09-05 06:11:24
3888,272,PAYMENT,1105.95,,COMPLETED,2025-03-11 00:55:47
3889,251,DEPOSIT,958.66,,COMPLETED,2023-04-08 05:42:32
3890,191,PAYMENT,1484.31,,COMPLETED,2024-11-15 22:02:06
3891,303,DEPOSIT,2314.72,,COMPLETED,2023-07-09 18:13:42
3892,484,DEPOSIT,583.52,,COMPLETED,2023-05-18 18:01:06
3893,788,WITHDRAWAL,1746.75,,COMPLETED,2023-04-08 03:53:16
3894,821,TRANSFER,3307.26,936.0,COMPLETED,2023-07-25 09:56:42
3895,35,DEPOSIT,3967.78,,FAILED,2024-12-29 02:08:26
3896,772,WITHDRAWAL,2129.38,,COMPLETED,2023-08-27 11:04:36
3897,338,WITHDRAWAL,1756.05,,COMPLETED,2024-04-11 03:42:40
3898,966,TRANSFER,3250.83,579.0,COMPLETED,2024-05-12 06:39:45
3899,344,DEPOSIT,1354.31,,FAILED,2024-08-29 17:15:21
3900,363,DEPOSIT,1626.76,,COMPLETED,2025-05-01 04:05:15
3901,636,PAYMENT,1671.08,,PENDING,2025-04-15 02:51:12
3902,197,DEPOSIT,2817.47,,PENDING,2025-03-16 11:33:34
3903,503,WITHDRAWAL,559.9,,COMPLETED,2025-04-01 18:07:57
3904,871,PAYMENT,1845.34,,COMPLETED,2025-06-01 00:41:57
3905,246,DEPOSIT,4970.38,,COMPLETED,2025-03-05 04:53:30
3906,286,DEPOSIT,130.4,,COMPLETED,2023-05-22 00:40:06
3907,680,REFUND,111.69,,COMPLETED,2025-06-12 12:10:06
3908,280,DEPOSIT,1026.48,,COMPLETED,2024-04-22 10:21:31
3909,525,DEPOSIT,3476.68,,COMPLETED,2024-05-23 07:04:55
3910,510,PAYMENT,736.75,,COMPLETED,2025-05-04 10:36:13
3911,520,PAYMENT,292.57,,COMPLETED,2024-01-16 16:45:19
3912,724,WITHDRAWAL,2445.22,,COMPLETED,2024-07-01 09:50:31
3913,895,DEPOSIT,1426.07,,COMPLETED,2024-12-13 01:35:04
3914,74,DEPOSIT,4522.38,,PENDING,2023-09-08 03:23:15
3915,879,TRANSFER,3859.43,981.0,COMPLETED,2023-08-22 03:57:26
3916,287,DEPOSIT,1390.72,,PENDING,2023-07-11 21:01:09
3917,952,DEPOSIT,678.93,,COMPLETED,2024-10-19 03:20:35
3918,91,PAYMENT,1601.11,,COMPLETED,2024-11-22 12:59:31
3919,957,REFUND,386.43,,COMPLETED,2023-01-18 22:40:35
3920,857,DEPOSIT,858.86,,COMPLETED,2023-12-30 14:40:14
3921,352,DEPOSIT,1897.83,,COMPLETED,2023-12-03 11:18:49
3922,862,WITHDRAWAL,2497.35,,COMPLETED,2024-04-24 18:16:05
3923,648,WITHDRAWAL,2333.04,,COMPLETED,2025-04-10 19:31:54
3924,567,TRANSFER,3470.37,384.0,COMPLETED,2025-02-22 18:04:51
3925,492,DEPOSIT,3943.97,,COMPLETED,2023-04-14 08:25:58
3926,223,PAYMENT,109.59,,COMPLETED,2024-09-14 06:54:24
3927,642,DEPOSIT,4368.37,,COMPLETED,2025-03-18 03:28:06
3928,945,TRANSFER,3163.17,406.0,COMPLETED,2023-07-25 20:16:55
3929,86,DEPOSIT,1617.46,,COMPLETED,2024-09-19 10:35:49
3930,693,PAYMENT,693.05,,COMPLETED,2025-04-30 19:23:40
3931,633,DEPOSIT,1310.88,,COMPLETED,2023-04-12 09:29:52
3932,884,DEPOSIT,1274.66,,COMPLETED,2024-03-05 11:19:59
3933,230,WITHDRAWAL,2312.87,,COMPLETED,2025-03-25 18:17:47
3934,226,DEPOSIT,468.45,,FAILED,2024-06-04 06:33:46
3935,149,WITHDRAWAL,2898.71,,COMPLETED,2024-10-22 21:36:51
3936,825,WITHDRAWAL,2071.31,,COMPLETED,2023-05-02 03:43:51
3937,887,TRANSFER,3364.57,97.0,COMPLETED,2024-04-09 02:05:31
3938,63,PAYMENT,974.62,,COMPLETED,2024-04-27 23:12:05
3939,958,TRANSFER,1166.4,184.0,COMPLETED,2023-07-27 16:38:11
3940,696,REFUND,310.54,,COMPLETED,2023-04-24 06:41:15
3941,217,TRANSFER,3689.33,916.0,COMPLETED,2025-03-24 13:39:32
3942,129,DEPOSIT,753.42,,COMPLETED,2024-03-31 12:58:38
3943,461,TRANSFER,1286.38,663.0,COMPLETED,2024-06-27 18:48:27
3944,197,DEPOSIT,4292.92,,COMPLETED,2025-03-03 10:35:22
3945,141,WITHDRAWAL,1143.11,,COMPLETED,2023-08-05 09:06:09
3946,974,DEPOSIT,4401.4,,COMPLETED,2024-05-09 20:10:16
3947,236,PAYMENT,1482.68,,COMPLETED,2023-10-31 20:15:48
3948,640,PAYMENT,412.69,,COMPLETED,2024-04-26 15:49:45
3949,363,WITHDRAWAL,2716.43,,COMPLETED,2023-08-21 15:41:25
3950,598,PAYMENT,1003.2,,COMPLETED,2023-10-25 12:57:33
3951,396,DEPOSIT,2349.89,,COMPLETED,2023-05-03 00:24:49
3952,12,PAYMENT,1231.56,,COMPLETED,2023-06-09 18:22:46
3953,604,TRANSFER,403.29,918.0,COMPLETED,2024-01-19 05:42:21
3954,232,PAYMENT,901.91,,COMPLETED,2025-01-31 19:40:07
3955,832,PAYMENT,800.55,,COMPLETED,2023-07-03 22:46:44
3956,257,DEPOSIT,4394.36,,COMPLETED,2024-12-20 08:55:03
3957,493,DEPOSIT,965.68,,PENDING,2023-07-17 13:48:00
3958,565,WITHDRAWAL,528.08,,PENDING,2024-07-24 01:54:24
3959,672,DEPOSIT,2120.89,,COMPLETED,2024-04-09 02:06:20
3960,417,WITHDRAWAL,442.44,,COMPLETED,2024-07-13 20:33:37
3961,35,TRANSFER,2884.89,192.0,COMPLETED,2023-03-06 00:08:35
3962,344,DEPOSIT,1646.77,,COMPLETED,2024-10-07 22:39:36
3963,921,WITHDRAWAL,145.28,,COMPLETED,2024-05-04 20:48:06
3964,379,PAYMENT,1405.25,,COMPLETED,2024-10-23 00:23:05
3965,518,DEPOSIT,3358.46,,COMPLETED,2023-10-16 08:53:57
3966,765,WITHDRAWAL,2483.47,,COMPLETED,2023-05-28 12:18:11
3967,789,PAYMENT,367.97,,COMPLETED,2023-09-05 13:47:51
3968,99,WITHDRAWAL,792.44,,COMPLETED,2025-01-29 02:44:42
3969,765,TRANSFER,1731.23,240.0,COMPLETED,2023-01-27 20:15:44
3970,135,DEPOSIT,2714.63,,COMPLETED,2024-11-16 20:52:11
3971,54,DEPOSIT,2695.44,,COMPLETED,2024-11-29 22:08:33
3972,835,PAYMENT,137.82,,COMPLETED,2024-11-25 16:08:33
3973,216,PAYMENT,197.78,,COMPLETED,2024-09-11 00:45:34
3974,935,DEPOSIT,3758.46,,COMPLETED,2025-02-12 03:29:45
3975,141,TRANSFER,2714.72,518.0,COMPLETED,2024-10-09 21:19:40
3976,635,WITHDRAWAL,1216.36,,COMPLETED,2023-03-16 22:27:40
3977,131,PAYMENT,228.37,,COMPLETED,2023-05-28 18:31:27
3978,660,WITHDRAWAL,1180.6,,FAILED,2024-10-27 00:13:36
3979,897,DEPOSIT,4192.26,,COMPLETED,2024-07-24 18:53:27
3980,954,WITHDRAWAL,1718.65,,COMPLETED,2023-03-14 15:10:58
3981,592,WITHDRAWAL,1582.76,,COMPLETED,2024-09-08 09:48:52
3982,376,WITHDRAWAL,2332.3,,PENDING,2024-03-06 18:41:25
3983,755,WITHDRAWAL,2838.28,,COMPLETED,2024-12-22 14:44:48
3984,373,PAYMENT,246.32,,COMPLETED,2024-01-29 07:48:20
3985,161,DEPOSIT,3309.59,,COMPLETED,2025-03-12 06:54:16
3986,174,TRANSFER,2208.79,179.0,COMPLETED,2024-08-03 04:51:57
3987,238,DEPOSIT,1562.91,,COMPLETED,2023-02-21 07:03:06
3988,343,DEPOSIT,1302.03,,COMPLETED,2024-07-19 05:42:46
3989,141,DEPOSIT,2453.71,,COMPLETED,2025-05-17 21:42:48
3990,673,PAYMENT,1403.04,,COMPLETED,2023-01-24 03:41:25
3991,562,PAYMENT,898.56,,COMPLETED,2023-05-15 04:46:01
3992,484,TRANSFER,2990.6,728.0,COMPLETED,2023-11-13 14:09:17
3993,818,WITHDRAWAL,1962.03,,COMPLETED,2023-12-06 14:59:05
3994,244,DEPOSIT,2770.29,,COMPLETED,2023-04-14 04:20:53
3995,514,WITHDRAWAL,82.39,,COMPLETED,2025-03-30 04:13:32
3996,205,TRANSFER,358.82,417.0,PENDING,2024-08-01 11:08:01
3997,894,DEPOSIT,1716.47,,COMPLETED,2024-11-05 06:23:26
3998,231,PAYMENT,17.66,,COMPLETED,2023-08-22 16:19:50
3999,391,PAYMENT,547.6,,COMPLETED,2023-03-18 04:42:34
4000,287,WITHDRAWAL,25.69,,COMPLETED,2024-12-29 05:43:02
4001,816,DEPOSIT,2118.75,,COMPLETED,2024-06-21 21:53:22
4002,209,TRANSFER,2844.55,727.0,COMPLETED,2024-05-31 10:34:59
4003,535,WITHDRAWAL,2098.57,,COMPLETED,2024-03-03 04:38:28
4004,545,PAYMENT,1867.79,,COMPLETED,2024-03-16 01:27:24
4005,216,PAYMENT,1985.96,,COMPLETED,2025-03-26 14:05:36
4006,596,TRANSFER,1957.55,947.0,COMPLETED,2023-03-10 15:17:23
4007,249,DEPOSIT,2444.08,,PENDING,2023-06-07 10:47:22
4008,107,WITHDRAWAL,1912.3,,COMPLETED,2024-11-14 20:28:08
4009,643,PAYMENT,1502.58,,COMPLETED,2024-03-25 06:26:13
4010,216,WITHDRAWAL,332.17,,COMPLETED,2024-12-07 07:48:54
4011,367,REFUND,58.79,,FAILED,2023-10-09 10:41:58
4012,232,DEPOSIT,2553.92,,COMPLETED,2024-02-25 02:40:29
4013,275,TRANSFER,804.16,800.0,COMPLETED,2024-03-30 09:37:04
4014,605,TRANSFER,1157.84,227.0,COMPLETED,2024-02-23 17:05:38
4015,712,TRANSFER,363.34,568.0,COMPLETED,2023-02-09 13:19:28
4016,915,TRANSFER,3516.57,483.0,PENDING,2023-02-13 18:32:16
4017,574,WITHDRAWAL,303.02,,COMPLETED,2024-08-16 04:26:45
4018,904,TRANSFER,1882.66,688.0,COMPLETED,2025-03-04 16:05:15
4019,752,PAYMENT,1081.07,,COMPLETED,2023-12-05 14:16:11
4020,777,PAYMENT,502.25,,COMPLETED,2024-07-24 10:54:24
4021,158,WITHDRAWAL,1344.89,,COMPLETED,2023-03-21 11:09:31
4022,548,PAYMENT,1392.64,,COMPLETED,2024-10-10 14:43:44
4023,704,WITHDRAWAL,2562.62,,COMPLETED,2023-09-04 11:18:20
4024,642,TRANSFER,1782.22,592.0,COMPLETED,2023-05-15 08:42:35
4025,802,DEPOSIT,3595.14,,COMPLETED,2023-12-05 10:30:57
4026,832,WITHDRAWAL,1118.55,,PENDING,2023-04-21 03:45:06
4027,475,WITHDRAWAL,2295.88,,COMPLETED,2024-01-06 00:33:30
4028,422,TRANSFER,516.29,388.0,COMPLETED,2024-12-15 17:44:37
4029,370,TRANSFER,2986.22,196.0,COMPLETED,2024-04-03 11:13:19
4030,272,TRANSFER,3372.25,745.0,COMPLETED,2025-06-06 15:18:53
4031,915,WITHDRAWAL,907.63,,COMPLETED,2023-11-28 03:09:13
4032,721,DEPOSIT,1377.18,,COMPLETED,2023-02-13 21:39:03
4033,916,TRANSFER,2144.1,366.0,COMPLETED,2023-10-05 20:57:26
4034,520,TRANSFER,2011.97,26.0,COMPLETED,2023-06-02 12:44:51
4035,655,PAYMENT,920.0,,COMPLETED,2024-05-31 20:02:55
4036,592,DEPOSIT,1792.12,,COMPLETED,2024-10-15 17:18:41
4037,676,DEPOSIT,1415.21,,PENDING,2024-05-10 01:53:29
4038,239,PAYMENT,1605.95,,COMPLETED,2023-02-05 06:44:29
4039,141,WITHDRAWAL,742.74,,COMPLETED,2024-02-25 21:55:02
4040,617,PAYMENT,693.29,,COMPLETED,2023-12-31 10:21:46
4041,688,WITHDRAWAL,1608.99,,FAILED,2023-08-04 09:20:36
4042,352,PAYMENT,1072.07,,COMPLETED,2024-06-23 11:36:45
4043,379,DEPOSIT,3044.39,,COMPLETED,2024-07-04 07:56:46
4044,613,PAYMENT,1752.92,,COMPLETED,2024-02-17 04:20:55
4045,209,DEPOSIT,4443.77,,COMPLETED,2023-11-15 03:34:38
4046,475,DEPOSIT,2320.47,,COMPLETED,2025-06-13 20:55:37
4047,348,TRANSFER,4513.57,21.0,COMPLETED,2024-11-23 00:58:07
4048,218,DEPOSIT,4176.14,,COMPLETED,2024-11-28 15:18:40
4049,131,PAYMENT,11.08,,COMPLETED,2025-05-03 23:34:45
